timestamp,equity
2025-09-26T14:50:00+00:00,8792.173154014401
2025-09-26T14:50:00+00:00,8792.173154014401
2025-09-26T14:50:00+00:00,8792.173154014401
2025-09-26T14:50:00+00:00,8792.173154014401
2025-09-26T14:50:00+00:00,8792.173154014401
2025-09-26T14:50:00+00:00,8792.173154014401
2025-09-26T14:50:00+00:00,8792.173154014401
2025-09-26T14:50:00+00:00,8792.173154014401
2025-09-26T14:50:00+00:00,8792.173154014401
2025-09-26T14:55:00+00:00,8792.173154014401
2025-09-26T14:55:00+00:00,8792.173154014401
2025-09-26T14:55:00+00:00,8792.173154014401
2025-09-26T14:55:00+00:00,8792.173154014401
2025-09-26T14:55:00+00:00,8792.173154014401
2025-09-26T14:55:00+00:00,8792.173154014401
2025-09-26T14:55:00+00:00,8792.173154014401
2025-09-26T14:55:00+00:00,8792.173154014401
2025-09-26T14:55:00+00:00,8792.173154014401
2025-09-26T15:00:00+00:00,8792.173154014401
2025-09-26T15:00:00+00:00,8792.173154014401
2025-09-26T15:00:00+00:00,8792.173154014401
2025-09-26T15:00:00+00:00,8792.173154014401
2025-09-26T15:00:00+00:00,8792.173154014401
2025-09-26T15:00:00+00:00,8792.173154014401
2025-09-26T15:00:00+00:00,8792.173154014401
2025-09-26T15:00:00+00:00,8792.173154014401
2025-09-26T15:00:00+00:00,8792.173154014401
2025-09-26T15:00:00+00:00,8792.173154014401
2025-09-26T15:05:00+00:00,8792.173154014401
2025-09-26T15:05:00+00:00,8792.173154014401
2025-09-26T15:05:00+00:00,8792.173154014401
2025-09-26T15:05:00+00:00,8792.173154014401
2025-09-26T15:05:00+00:00,8792.173154014401
2025-09-26T15:05:00+00:00,8792.173154014401
2025-09-26T15:05:00+00:00,8792.173154014401
2025-09-26T15:05:00+00:00,8792.173154014401
2025-09-26T15:05:00+00:00,8792.173154014401
2025-09-26T15:10:00+00:00,8792.173154014401
2025-09-26T15:10:00+00:00,8792.173154014401
2025-09-26T15:10:00+00:00,8792.173154014401
2025-09-26T15:10:00+00:00,8792.173154014401
2025-09-26T15:10:00+00:00,8792.173154014401
2025-09-26T15:10:00+00:00,8792.173154014401
2025-09-26T15:10:00+00:00,8792.173154014401
2025-09-26T15:10:00+00:00,8792.173154014401
2025-09-26T15:10:00+00:00,8792.173154014401
2025-09-26T15:15:00+00:00,8792.173154014401
2025-09-26T15:15:00+00:00,8792.173154014401
2025-09-26T15:15:00+00:00,8792.173154014401
2025-09-26T15:15:00+00:00,8792.173154014401
2025-09-26T15:15:00+00:00,8792.173154014401
2025-09-26T15:15:00+00:00,8792.173154014401
2025-09-26T15:15:00+00:00,8792.173154014401
2025-09-26T15:15:00+00:00,8792.173154014401
2025-09-26T15:15:00+00:00,8792.173154014401
2025-09-26T15:20:00+00:00,8792.173154014401
2025-09-26T15:20:00+00:00,8792.173154014401
2025-09-26T15:20:00+00:00,8792.173154014401
2025-09-26T15:20:00+00:00,8792.173154014401
2025-09-26T15:20:00+00:00,8792.173154014401
2025-09-26T15:20:00+00:00,8792.173154014401
2025-09-26T15:20:00+00:00,8792.173154014401
2025-09-26T15:20:00+00:00,8792.173154014401
2025-09-26T15:20:00+00:00,8792.173154014401
2025-09-26T15:25:00+00:00,8792.173154014401
2025-09-26T15:25:00+00:00,8792.173154014401
2025-09-26T15:25:00+00:00,8792.173154014401
2025-09-26T15:25:00+00:00,8792.173154014401
2025-09-26T15:25:00+00:00,8792.173154014401
2025-09-26T15:25:00+00:00,8792.173154014401
2025-09-26T15:25:00+00:00,8792.173154014401
2025-09-26T15:25:00+00:00,8792.173154014401
2025-09-26T15:25:00+00:00,8792.173154014401
2025-09-26T15:30:00+00:00,8792.173154014401
2025-09-26T15:30:00+00:00,8792.173154014401
2025-09-26T15:30:00+00:00,8792.173154014401
2025-09-26T15:30:00+00:00,8792.173154014401
2025-09-26T15:30:00+00:00,8792.173154014401
2025-09-26T15:30:00+00:00,8792.173154014401
2025-09-26T15:30:00+00:00,8792.173154014401
2025-09-26T15:30:00+00:00,8792.173154014401
2025-09-26T15:30:00+00:00,8792.173154014401
2025-09-26T15:35:00+00:00,8792.173154014401
2025-09-26T15:35:00+00:00,8792.173154014401
2025-09-26T15:35:00+00:00,8792.173154014401
2025-09-26T15:35:00+00:00,8792.173154014401
2025-09-26T15:35:00+00:00,8792.173154014401
2025-09-26T15:35:00+00:00,8792.173154014401
2025-09-26T15:35:00+00:00,8792.173154014401
2025-09-26T15:35:00+00:00,8792.173154014401
2025-09-26T15:35:00+00:00,8792.173154014401
2025-09-26T15:35:00+00:00,8792.173154014401
2025-09-26T15:40:00+00:00,8792.173154014401
2025-09-26T15:40:00+00:00,8792.173154014401
2025-09-26T15:40:00+00:00,8792.173154014401
2025-09-26T15:40:00+00:00,8792.173154014401
2025-09-26T15:40:00+00:00,8792.173154014401
2025-09-26T15:40:00+00:00,8792.173154014401
2025-09-26T15:40:00+00:00,8792.173154014401
2025-09-26T15:40:00+00:00,8792.173154014401
2025-09-26T15:40:00+00:00,8792.173154014401
2025-09-26T15:45:00+00:00,8792.173154014401
2025-09-26T15:45:00+00:00,8792.173154014401
2025-09-26T15:45:00+00:00,8792.173154014401
2025-09-26T15:45:00+00:00,8792.173154014401
2025-09-26T15:45:00+00:00,8792.173154014401
2025-09-26T15:45:00+00:00,8792.173154014401
2025-09-26T15:45:00+00:00,8792.173154014401
2025-09-26T15:45:00+00:00,8792.173154014401
2025-09-26T15:45:00+00:00,8792.173154014401
2025-09-26T15:50:00+00:00,8792.173154014401
